model_path,HW,CIN,COUT,KERNEL_SIZE,POOL_STRIDES,latency
avgpool_prior_EEKOT8.pt,112,1039,1039,2,2,2.86423
avgpool_prior_ZE0ADF.pt,28,833,833,3,2,0.9531195
avgpool_prior_AHU9QI.pt,112,146,146,3,2,1.3985031600000002
avgpool_prior_I9GFF4.pt,112,62,62,3,2,0.8223852999999999
avgpool_prior_11ZY3Q.pt,112,500,500,2,2,1.8366940000000005
avgpool_prior_BDF0FP.pt,14,56,56,2,2,0.08730816
avgpool_prior_M8KCNM.pt,14,488,488,3,1,0.4427679
avgpool_prior_HW7EJF.pt,28,502,502,2,2,0.46152296
avgpool_prior_YX7V18.pt,112,494,494,3,2,1.60518548
avgpool_prior_R647Z4.pt,56,1040,1040,2,2,1.6379940600000003
avgpool_prior_HM6NI9.pt,112,42,42,3,2,0.7621515200000001
avgpool_prior_A8KDQC.pt,28,57,57,3,2,0.11837960000000003
avgpool_prior_WI0XL6.pt,112,498,498,3,2,1.6097732200000003
avgpool_prior_AXHGCN.pt,14,186,186,3,2,0.02161046
avgpool_prior_H0NCGT.pt,112,503,503,2,2,1.88678056
avgpool_prior_LXTAVA.pt,14,510,510,2,2,0.15894888
avgpool_prior_9ZKEMG.pt,28,240,240,2,2,0.2677578
avgpool_prior_GRW7LS.pt,112,72,72,3,2,1.04558376
avgpool_prior_UBSK1N.pt,14,832,832,3,2,0.2283743399999999
avgpool_prior_Z9ZBHA.pt,14,64,64,2,2,0.08730679999999999
avgpool_prior_E7U5EF.pt,112,68,68,3,2,1.12170404
avgpool_prior_GO9SZB.pt,224,499,499,2,2,5.187731919999999
avgpool_prior_QGTURM.pt,112,509,509,3,1,5.434165120000001
avgpool_prior_D54PIP.pt,14,233,233,2,1,0.24661976000000002
avgpool_prior_1WWFT1.pt,112,839,839,3,1,9.96835264
avgpool_prior_SOPJWG.pt,112,75,75,3,2,1.1926403200000002
avgpool_prior_S5FPN6.pt,112,186,186,3,2,1.42905896
avgpool_prior_2M8HB0.pt,112,100,100,3,2,1.2792605400000001
avgpool_prior_HHZQNX.pt,14,512,512,3,1,0.6157763399999999
avgpool_prior_TR6ARR.pt,112,497,497,3,1,5.2042317
avgpool_prior_NAAAKY.pt,28,1049,1049,3,2,0.9724779999999998
avgpool_prior_N6V9QR.pt,14,140,140,3,2,0.09834228000000002
avgpool_prior_6HI8G1.pt,28,236,236,3,2,0.28917788
avgpool_prior_88GE6A.pt,56,504,504,2,2,1.2136253400000003
avgpool_prior_64G8T4.pt,14,510,510,2,2,0.17064344
avgpool_prior_1CRQ39.pt,56,132,132,3,2,0.5351285399999999
avgpool_prior_N2TGBD.pt,14,255,255,3,2,0.12120593999999997
avgpool_prior_7RZYJH.pt,56,845,845,3,2,1.4015657200000005
avgpool_prior_LQUC8C.pt,14,60,60,3,2,0.09472143999999999
avgpool_prior_ECSO1X.pt,112,84,84,3,2,1.0648319200000003
avgpool_prior_I9HDBA.pt,28,34,34,3,2,0.10182258
avgpool_prior_2FGDE1.pt,14,58,58,3,2,0.08964782000000002
avgpool_prior_GJE3IM.pt,28,97,97,2,2,0.13628243999999998
avgpool_prior_NZZY6R.pt,224,232,232,3,1,11.026657619999996
avgpool_prior_6ESJFP.pt,28,101,101,2,2,0.14350864
avgpool_prior_EU0I54.pt,14,497,497,3,1,0.45128988
avgpool_prior_3Z71LD.pt,14,501,501,2,2,0.16182783999999997
avgpool_prior_LYL0GW.pt,28,57,57,2,2,0.11584922000000003
avgpool_prior_T53WA0.pt,112,497,497,3,2,1.6689323000000005
avgpool_prior_VPWX47.pt,28,63,63,3,2,0.18284024
avgpool_prior_MNNTXU.pt,112,236,236,3,2,1.3842372000000003
avgpool_prior_QTBAJL.pt,56,198,198,3,2,0.6746348200000001
avgpool_prior_V4FAVU.pt,14,535,535,2,2,0.16387490000000005
avgpool_prior_2XZPTD.pt,56,133,133,3,2,0.47407984
avgpool_prior_ILSX7H.pt,56,183,183,2,2,0.57790656
avgpool_prior_SC617D.pt,14,74,74,2,2,0.08687598000000002
avgpool_prior_23A1M9.pt,28,511,511,2,2,0.43005647999999996
avgpool_prior_STUAHB.pt,28,146,146,2,2,0.1727814799999999
avgpool_prior_CLRR62.pt,28,497,497,3,2,0.59529188
avgpool_prior_DCUTLU.pt,28,498,498,3,2,0.7252294200000001
avgpool_prior_RZY47Q.pt,14,71,71,3,2,0.09991740000000002
avgpool_prior_8UM0SX.pt,14,58,58,3,2,0.08403836
avgpool_prior_1FAVLV.pt,14,144,144,2,2,0.10617001999999999
avgpool_prior_6Y7XB5.pt,28,138,138,3,2,0.056021999999999995
avgpool_prior_ZTUURY.pt,14,74,74,3,1,0.15254291999999997
avgpool_prior_BUNGAZ.pt,14,251,251,2,2,0.12187454000000003
avgpool_prior_FXJR9T.pt,28,71,71,2,2,0.12075704000000002
avgpool_prior_YPN2SD.pt,112,58,58,2,2,0.8678569399999999
avgpool_prior_HO2KMO.pt,112,825,825,3,2,2.6663517599999995
avgpool_prior_CQ589V.pt,14,192,192,3,2,0.166877
avgpool_prior_SB2HW0.pt,112,248,248,3,2,1.4084530399999995
avgpool_prior_X3LBLH.pt,112,66,66,3,2,0.9115828799999999
avgpool_prior_7M3BWB.pt,14,516,516,3,2,0.1694796
avgpool_prior_SCPVYT.pt,28,504,504,2,2,0.5864725400000002
avgpool_prior_71OKX3.pt,28,60,60,2,2,0.11916179999999997
avgpool_prior_TNNJ33.pt,112,501,501,2,2,1.7834020400000008
avgpool_prior_U1Y6I3.pt,14,54,54,3,2,0.09330013999999999
avgpool_prior_CW5FUH.pt,14,89,89,2,2,0.11141577999999999
avgpool_prior_7HDPS6.pt,28,59,59,2,2,0.10609762000000002
avgpool_prior_YIJ8GB.pt,112,54,54,3,2,0.7741645600000004
avgpool_prior_28CCX5.pt,112,848,848,3,2,2.5750616399999995
avgpool_prior_HU5SC9.pt,112,73,73,2,2,0.9307805599999999
avgpool_prior_1VYLCD.pt,224,141,141,3,2,2.1510840000000004
avgpool_prior_HQT3TJ.pt,112,146,146,3,2,1.37032058
avgpool_prior_J9ZF77.pt,112,511,511,2,2,1.69951258
avgpool_prior_5X0DHP.pt,28,251,251,3,2,0.2847728199999999
avgpool_prior_NAX0UF.pt,224,462,462,3,2,5.112958840000001
avgpool_prior_B6NKO7.pt,28,66,66,3,2,0.13033250000000002
avgpool_prior_RLO7DZ.pt,28,490,490,2,2,0.65325134
avgpool_prior_BDCY08.pt,28,506,506,3,1,1.3227570999999998
avgpool_prior_ADL1R7.pt,14,513,513,2,2,0.19587700000000002
avgpool_prior_E6IHOA.pt,224,490,490,2,2,5.133030039999999
avgpool_prior_4OJ96W.pt,14,502,502,2,2,0.15930638000000003
avgpool_prior_PQT9E7.pt,112,58,58,3,2,0.7990347200000001
avgpool_prior_R2Z6TA.pt,28,184,184,3,2,0.23924965999999998
avgpool_prior_MU3S8X.pt,14,61,61,2,2,0.10813349999999998
avgpool_prior_341RMZ.pt,112,480,480,3,1,5.1009698000000006
avgpool_prior_E3O1KS.pt,112,37,37,2,2,0.46355496
avgpool_prior_N9USF1.pt,112,203,203,3,2,1.50170198
avgpool_prior_FC8HM4.pt,112,826,826,3,2,2.5148086
avgpool_prior_QOH77I.pt,28,240,240,3,2,0.25583822
avgpool_prior_UVJUBV.pt,14,235,235,3,1,0.26017258
avgpool_prior_J74YMB.pt,14,80,80,3,2,0.09012526
avgpool_prior_76WSO0.pt,14,539,539,3,1,0.5032270399999998
avgpool_prior_GQQ1LH.pt,112,39,39,3,2,0.5451094399999998
avgpool_prior_8KIUJ6.pt,112,494,494,2,2,1.9371355199999996
avgpool_prior_HCSHWZ.pt,28,1039,1039,3,2,0.9663752
avgpool_prior_CN06GT.pt,28,87,87,2,2,0.13391475999999997
avgpool_prior_UWK5M9.pt,28,249,249,2,2,0.24025856000000012
avgpool_prior_7GDIU7.pt,56,255,255,3,2,0.8352776999999999
avgpool_prior_2L6ACZ.pt,28,248,248,2,2,0.23856334
avgpool_prior_OTIKZD.pt,14,249,249,3,2,0.12142335999999995
avgpool_prior_6K3GNK.pt,28,200,200,3,2,0.22273816
avgpool_prior_RMKCLV.pt,14,492,492,2,1,0.15692774
avgpool_prior_ELB502.pt,14,501,501,3,2,0.2749986199999999
avgpool_prior_6GX05U.pt,14,51,51,3,2,0.08460526000000002
avgpool_prior_EOK1U5.pt,28,505,505,3,2,0.5486368200000001
avgpool_prior_TXLDDW.pt,14,510,510,2,2,0.16084304000000008
avgpool_prior_9DQC8V.pt,56,62,62,2,2,0.3009948199999999
avgpool_prior_D95DNE.pt,112,490,490,3,2,1.70996858
avgpool_prior_A1DN33.pt,56,370,370,2,1,1.5174355200000003
avgpool_prior_YQQU3C.pt,56,526,526,3,2,1.2695382199999998
avgpool_prior_TDLH56.pt,112,490,490,2,2,1.5933804400000002
avgpool_prior_RZ7XDT.pt,14,232,232,3,2,0.17019799999999993
avgpool_prior_LYBBFR.pt,112,68,68,2,2,0.5136523
avgpool_prior_DY9FJR.pt,14,362,362,3,2,0.14203039999999997
avgpool_prior_TV869U.pt,112,494,494,2,1,4.703108440000001
avgpool_prior_G8F7J0.pt,112,464,464,3,1,4.924727740000002
avgpool_prior_RDGEGK.pt,28,57,57,2,2,0.16712834
avgpool_prior_1A33Z0.pt,56,55,55,2,2,0.2967445
avgpool_prior_FNNNCG.pt,28,503,503,2,2,0.41394297999999985
avgpool_prior_VUEIIL.pt,14,24,24,2,1,0.09631506
avgpool_prior_U4SSPA.pt,56,231,231,3,1,1.3580227599999994
avgpool_prior_1W7366.pt,56,535,535,2,2,1.1633122000000002
avgpool_prior_FI163Y.pt,28,134,134,2,2,0.18240776000000003
avgpool_prior_NDG5SM.pt,112,53,53,2,2,0.6726545199999999
avgpool_prior_0HSUXI.pt,56,78,78,2,1,0.9151690000000002
avgpool_prior_VM0WE8.pt,14,53,53,3,2,0.085703
avgpool_prior_L7GHUI.pt,14,58,58,2,1,0.12053046
avgpool_prior_EP9NJK.pt,56,188,188,3,2,0.6601707400000001
avgpool_prior_5UBYNT.pt,224,250,250,3,2,2.8631245400000007
avgpool_prior_ZAD699.pt,14,483,483,2,1,0.7556626400000002
avgpool_prior_003WL6.pt,14,71,71,3,1,0.12137711999999999
avgpool_prior_RBXXFU.pt,112,237,237,3,2,1.5776624799999999
avgpool_prior_DHUT11.pt,28,244,244,3,2,0.2735651400000001
avgpool_prior_CWYFLQ.pt,56,367,367,3,2,1.1200412999999998
avgpool_prior_XTOA2R.pt,112,491,491,2,2,1.6570178600000003
avgpool_prior_UVIETU.pt,28,25,25,3,1,0.17840498
avgpool_prior_I0UPRX.pt,112,234,234,3,2,1.4772039200000002
avgpool_prior_S6OALS.pt,14,1052,1052,3,2,0.2790986
avgpool_prior_758NAS.pt,56,71,71,3,2,0.3637105800000001
avgpool_prior_14SQCS.pt,56,52,52,2,2,0.23102015999999995
avgpool_prior_O5G3AK.pt,14,497,497,3,2,0.18523879999999998
avgpool_prior_A740J8.pt,28,247,247,3,2,0.32477211999999994
avgpool_prior_AY9AWB.pt,112,204,204,3,2,1.4927826000000002
avgpool_prior_AL1NPS.pt,14,499,499,3,1,0.74106314
avgpool_prior_PZS9TS.pt,224,511,511,3,1,23.498803339999995
avgpool_prior_71Q7XU.pt,14,100,100,2,2,0.09265775999999998
avgpool_prior_HD12RZ.pt,112,60,60,3,2,0.79806098
avgpool_prior_J7GFH3.pt,112,507,507,3,2,1.9717663200000002
avgpool_prior_ZR9XD7.pt,14,502,502,2,2,0.15918358000000002
avgpool_prior_NLUOLL.pt,28,837,837,2,2,0.93558392
avgpool_prior_46RINQ.pt,224,82,82,2,2,1.3056640800000003
avgpool_prior_BF6P6S.pt,56,57,57,2,2,0.07291573999999999
avgpool_prior_RWBVCH.pt,112,1036,1036,2,2,2.7712795
avgpool_prior_ZBKZOD.pt,28,63,63,3,2,0.13299084000000003
avgpool_prior_E6IWH3.pt,112,488,488,2,1,4.70516054
avgpool_prior_RC7D3K.pt,14,501,501,2,1,0.48202342000000004
avgpool_prior_CNFDF6.pt,56,495,495,2,2,1.1071280800000003
avgpool_prior_UZHTN8.pt,112,57,57,2,2,0.7919887800000001
avgpool_prior_TA08R0.pt,112,1031,1031,2,2,2.6973969799999997
avgpool_prior_UCM9H2.pt,112,505,505,2,2,1.6114172399999998
avgpool_prior_KVMWAJ.pt,112,70,70,2,1,1.4883795600000003
avgpool_prior_I78UGG.pt,112,510,510,3,1,5.3751101199999995
avgpool_prior_XOJ3RI.pt,56,521,521,2,2,1.2440307800000001
avgpool_prior_74VG9N.pt,56,129,129,3,2,0.61201474
avgpool_prior_XUOC0D.pt,56,843,843,2,2,1.4680670000000007
avgpool_prior_EDJ5X2.pt,28,57,57,2,2,0.11311246000000004
avgpool_prior_ZA03OP.pt,56,28,28,3,2,0.16667959999999998
avgpool_prior_S4OQBU.pt,112,231,231,2,2,1.3359943800000005
avgpool_prior_4VW7EW.pt,112,51,51,3,2,1.04318024
avgpool_prior_H7MCWA.pt,112,508,508,2,2,1.6164186399999998
avgpool_prior_4IUN7G.pt,112,833,833,2,2,2.307627439999999
avgpool_prior_2YEE72.pt,14,510,510,3,2,0.20853552
avgpool_prior_Q9ILGC.pt,112,504,504,3,1,5.305877799999999
avgpool_prior_24RNTL.pt,28,252,252,2,2,0.24956746
avgpool_prior_MMGZ2Y.pt,56,500,500,3,2,1.1472214
avgpool_prior_F97ZOE.pt,112,57,57,3,2,0.8623164400000001
avgpool_prior_6IAGBB.pt,112,182,182,3,2,1.2244330999999997
avgpool_prior_ZTKK19.pt,112,84,84,3,2,1.1018542600000005
avgpool_prior_DRO9FL.pt,14,194,194,2,2,0.1091891
avgpool_prior_SGQR7M.pt,112,828,828,2,2,2.2659464
avgpool_prior_01F0VU.pt,14,499,499,2,2,0.15863951999999995
avgpool_prior_R1FHZT.pt,28,837,837,2,2,0.8207812000000001
avgpool_prior_1RNVT5.pt,14,67,67,2,2,0.08629766
avgpool_prior_NR2TKH.pt,56,73,73,2,2,0.2976300799999999
avgpool_prior_DMO100.pt,56,242,242,2,2,0.7222533000000001
avgpool_prior_68GUDW.pt,224,242,242,3,2,2.8836675200000004
avgpool_prior_8C4JSZ.pt,112,190,190,3,2,1.6033722800000003
avgpool_prior_RV0A3R.pt,56,483,483,2,2,1.1662582000000004
avgpool_prior_5MZJTF.pt,14,241,241,3,2,0.12174445999999998
avgpool_prior_7AIY8P.pt,56,510,510,2,2,1.1959471599999998
avgpool_prior_IA3F58.pt,56,63,63,2,2,0.2664002999999999
avgpool_prior_6M44Y1.pt,14,242,242,3,2,0.11594896
avgpool_prior_SVQW3M.pt,28,510,510,2,2,0.59599652
avgpool_prior_FL37Z0.pt,112,203,203,3,2,1.3313964799999995
avgpool_prior_4Z54A8.pt,112,253,253,2,2,1.3182724599999995
avgpool_prior_1ISX38.pt,14,101,101,2,2,0.09100224000000001
avgpool_prior_7IM65K.pt,112,87,87,2,2,0.9827996
avgpool_prior_YG855L.pt,112,236,236,3,2,1.4098126600000003
avgpool_prior_R009IC.pt,28,67,67,3,1,0.41546878
avgpool_prior_V13GE1.pt,56,141,141,3,1,1.3994134
avgpool_prior_56P8PS.pt,14,463,463,2,2,0.15231018
avgpool_prior_NP13BL.pt,14,380,380,3,1,0.13411265999999997
avgpool_prior_M6VB1G.pt,112,511,511,3,2,1.7785068600000005
avgpool_prior_EMJVVF.pt,112,138,138,3,2,1.2646286399999997
avgpool_prior_U85ZAQ.pt,56,500,500,2,2,1.2383569000000003
avgpool_prior_49WK8S.pt,28,188,188,3,1,0.70066022
avgpool_prior_RU962H.pt,28,496,496,3,2,0.44707255999999995
avgpool_prior_AEE00Q.pt,14,87,87,2,2,0.08820836000000001
avgpool_prior_ELHFT2.pt,28,58,58,3,2,0.15073674000000004
avgpool_prior_PDMIMZ.pt,112,514,514,3,2,1.69579186
avgpool_prior_1EIHQ2.pt,14,523,523,3,2,0.27791472
avgpool_prior_VEZ35N.pt,112,53,53,2,2,0.6424251399999997
avgpool_prior_YDT6LK.pt,112,28,28,3,2,0.40045966000000005
avgpool_prior_U405XQ.pt,14,55,55,3,2,0.08473130000000002
avgpool_prior_H40GV2.pt,56,507,507,2,2,1.19184288
avgpool_prior_NBVQVV.pt,224,491,491,2,2,5.07434678
avgpool_prior_UKPYSE.pt,56,492,492,2,2,1.17820344
avgpool_prior_7WIXA6.pt,56,242,242,2,1,1.3035983
avgpool_prior_OXWUZY.pt,112,505,505,2,2,1.5985785799999994
avgpool_prior_ZQNZ17.pt,112,500,500,2,2,1.6314799400000006
avgpool_prior_IM32AZ.pt,28,502,502,3,2,0.61998894
avgpool_prior_3CH8SM.pt,14,511,511,2,2,0.16033475999999994
avgpool_prior_ICIZDH.pt,56,52,52,3,2,0.2788155799999999
avgpool_prior_KF829H.pt,14,180,180,2,2,0.10504714000000001
avgpool_prior_WLX5B3.pt,112,48,48,2,2,0.6629863999999999
avgpool_prior_GY272L.pt,14,66,66,2,2,0.08209782
avgpool_prior_APN1BP.pt,14,499,499,3,2,0.2672452199999999
avgpool_prior_9DTQP9.pt,112,238,238,3,2,1.79914768
avgpool_prior_DUUHZY.pt,14,492,492,2,2,0.17369304
avgpool_prior_KP25WT.pt,28,824,824,2,2,0.6678992000000001
avgpool_prior_H8M58M.pt,112,51,51,2,2,0.6990892000000002
avgpool_prior_4ZEG9L.pt,224,150,150,2,2,1.7015351399999992
avgpool_prior_L7BQ0P.pt,224,482,482,2,2,4.9704616
avgpool_prior_3JH58H.pt,28,132,132,3,2,0.23407155999999996
avgpool_prior_MEA3I7.pt,112,495,495,3,2,1.6616613799999995
avgpool_prior_ZVCYR1.pt,112,195,195,2,2,1.2769751999999996
avgpool_prior_V3TGOV.pt,56,491,491,3,2,1.3629456000000002
avgpool_prior_Z3A85G.pt,224,136,136,3,2,1.710441780000001
avgpool_prior_8EB4D4.pt,28,144,144,2,2,0.17434973999999992
avgpool_prior_U12CKT.pt,112,24,24,3,2,0.35415832
avgpool_prior_YKXSOC.pt,112,828,828,2,2,2.2342171400000006
avgpool_prior_UAQNZD.pt,112,845,845,2,1,9.231738220000002
avgpool_prior_W7HMRK.pt,56,200,200,2,2,0.6227725800000001
avgpool_prior_BS0W5I.pt,56,490,490,3,2,1.3452054000000002
avgpool_prior_8T7JIX.pt,14,488,488,2,2,0.1570578
avgpool_prior_FKMMJ9.pt,224,244,244,2,1,10.604495399999998
avgpool_prior_4NM5OU.pt,14,73,73,2,2,0.09650835999999999
avgpool_prior_M6CYOL.pt,56,63,63,3,2,0.30442096
avgpool_prior_XWSNFM.pt,14,370,370,3,2,0.14205721999999998
avgpool_prior_X1BV2Y.pt,112,192,192,2,2,1.22653042
avgpool_prior_JEHCJ3.pt,14,145,145,3,2,0.10189836000000002
avgpool_prior_RX4LOH.pt,14,192,192,2,2,0.020166620000000003
avgpool_prior_2IRA58.pt,14,244,244,2,2,0.11407074
avgpool_prior_ZMZ9RW.pt,14,195,195,3,2,0.12037098
avgpool_prior_NSA93B.pt,14,499,499,2,2,0.18892899999999993
avgpool_prior_DZE8M5.pt,224,498,498,3,1,22.86282802
avgpool_prior_VOBJMS.pt,56,196,196,2,2,0.60151408
avgpool_prior_LMTQV7.pt,56,500,500,2,1,1.28846608
avgpool_prior_MD16EE.pt,28,475,475,2,2,0.4481028000000001
avgpool_prior_NIKQ0J.pt,56,250,250,3,1,1.5592443599999997
avgpool_prior_UPEQE4.pt,14,494,494,2,2,0.16180638000000003
avgpool_prior_Z0Y4VR.pt,56,507,507,3,2,1.2992039
avgpool_prior_6DYJ4R.pt,112,139,139,3,2,1.5333263800000003
avgpool_prior_CA3WVK.pt,14,194,194,3,2,0.15404664000000004
avgpool_prior_ZUKJYT.pt,56,834,834,2,2,1.2437705400000005
avgpool_prior_8GS7NJ.pt,14,184,184,3,2,0.12472422000000001
avgpool_prior_1SI8T7.pt,28,72,72,3,2,0.12642166000000002
avgpool_prior_9TL109.pt,56,501,501,3,2,1.1563189
avgpool_prior_Q5G91N.pt,14,474,474,3,2,0.17801005999999997
avgpool_prior_7W6IJD.pt,56,73,73,3,2,0.3855864600000001
avgpool_prior_X6EE7H.pt,112,73,73,2,1,1.4399868599999999
avgpool_prior_G51CO3.pt,14,200,200,3,2,0.13216740000000005
avgpool_prior_RPV69D.pt,112,503,503,2,2,1.85270242
avgpool_prior_DP302J.pt,14,509,509,3,2,0.17896773999999996
avgpool_prior_1PWY0B.pt,28,63,63,3,1,0.26526960000000005
avgpool_prior_KUV5EQ.pt,14,85,85,3,2,0.08875366
avgpool_prior_FPI2WV.pt,28,500,500,3,2,0.5042443800000003
avgpool_prior_7Y6JEZ.pt,28,495,495,3,2,0.44580566000000005
avgpool_prior_IBODC5.pt,14,65,65,3,2,0.08822825999999993
avgpool_prior_U592NZ.pt,14,182,182,3,1,0.3231336
avgpool_prior_QLKY5N.pt,112,76,76,2,2,0.8865517199999999
avgpool_prior_97M5HJ.pt,56,489,489,2,2,1.1791518000000003
avgpool_prior_XISOR6.pt,112,198,198,2,2,1.2833332400000002
avgpool_prior_TDOBVR.pt,14,495,495,2,2,0.22944574000000006
avgpool_prior_MRTP6J.pt,14,34,34,3,2,0.08203757999999998
avgpool_prior_QC5DLP.pt,56,246,246,2,1,1.2161652600000001
avgpool_prior_YI1126.pt,28,242,242,3,2,0.2582762599999999
avgpool_prior_15KG40.pt,112,494,494,2,2,1.7155919
avgpool_prior_BT17L9.pt,112,139,139,2,2,1.1377952800000002
avgpool_prior_5H3MSQ.pt,112,495,495,2,2,1.5940212000000002
avgpool_prior_MATMCT.pt,224,137,137,2,2,1.8777982199999994
avgpool_prior_9IYAE6.pt,112,130,130,3,2,1.34208752
avgpool_prior_G816ML.pt,224,70,70,3,2,1.2958711799999998
avgpool_prior_WSERCL.pt,112,62,62,2,2,0.74203078
avgpool_prior_CVI3UJ.pt,14,52,52,2,2,0.08340832000000001
avgpool_prior_SM543X.pt,28,64,64,3,2,0.13509545999999997
avgpool_prior_WTJIPB.pt,14,511,511,3,2,0.17040038
avgpool_prior_7NHMT2.pt,56,66,66,3,2,0.27007280000000006
avgpool_prior_NSG9CP.pt,14,510,510,2,2,0.15858918000000005
avgpool_prior_CRJ5ZK.pt,14,252,252,2,2,0.11574969999999998
avgpool_prior_PQW129.pt,56,511,511,2,2,1.1460768800000003
avgpool_prior_64LQ72.pt,14,530,530,3,2,0.05597143999999999
avgpool_prior_BPO4RC.pt,14,507,507,3,1,0.5233941599999999
avgpool_prior_YRIW8D.pt,56,68,68,3,2,0.32645534
avgpool_prior_UC4UFY.pt,224,140,140,3,1,5.7877997200000015
avgpool_prior_42R8GL.pt,14,825,825,2,2,0.21032784000000004
avgpool_prior_JD8UUC.pt,112,193,193,3,2,1.3842219
avgpool_prior_S5EIKS.pt,14,66,66,2,1,0.14261646
avgpool_prior_IIVGAE.pt,112,514,514,3,2,1.7665580200000006
avgpool_prior_WJ3R7L.pt,28,59,59,3,2,0.13216353999999997
avgpool_prior_J6GG12.pt,112,203,203,3,2,1.5212493599999997
avgpool_prior_WS6MIX.pt,28,185,185,3,1,0.8081179799999998
avgpool_prior_E2LHBH.pt,112,246,246,3,2,1.5529604399999999
avgpool_prior_DH4IAJ.pt,56,139,139,2,2,0.44693388
avgpool_prior_89RKDR.pt,28,506,506,3,2,0.5529074600000001
avgpool_prior_XMSIBQ.pt,56,480,480,2,2,1.2401532600000003
avgpool_prior_T30GS7.pt,14,67,67,2,2,0.0853596
avgpool_prior_LAIS11.pt,14,135,135,2,2,0.09609596000000002
avgpool_prior_1RTC3W.pt,56,494,494,3,1,1.63797508
avgpool_prior_MPS994.pt,28,61,61,3,2,0.11959382
avgpool_prior_8HLAQ3.pt,14,1040,1040,3,2,0.45206084
avgpool_prior_U30YHX.pt,14,511,511,2,2,0.16097782000000002
avgpool_prior_XJORLK.pt,56,53,53,2,1,0.84098518
avgpool_prior_DBB5SB.pt,28,370,370,2,1,1.23713748
avgpool_prior_J8Q4LU.pt,224,496,496,2,2,5.142281799999999
avgpool_prior_8RL5LM.pt,112,33,33,3,2,0.4762905799999999
avgpool_prior_2Y5YZN.pt,28,67,67,3,2,0.12851220000000002
avgpool_prior_IXIPK5.pt,14,60,60,2,2,0.08568183999999998
avgpool_prior_NC2TSN.pt,28,231,231,2,2,0.22710956
avgpool_prior_W1ECI0.pt,28,201,201,3,2,0.22714945999999994
avgpool_prior_7JBOXU.pt,112,503,503,2,2,1.7699326400000004
avgpool_prior_XDB146.pt,112,42,42,2,2,0.6661050800000001
avgpool_prior_QF3PRX.pt,14,236,236,2,2,0.12634798000000003
avgpool_prior_MWNJQH.pt,56,84,84,2,2,0.39578417999999976
avgpool_prior_MDQFF7.pt,14,132,132,2,1,0.17355302000000003
avgpool_prior_X0SXZR.pt,14,367,367,2,1,0.34593594000000005
avgpool_prior_H4GD0I.pt,14,240,240,2,2,0.11016057999999998
avgpool_prior_8KBZJT.pt,28,30,30,3,2,0.10542655999999999
avgpool_prior_KXYF7W.pt,14,830,830,2,2,0.22386476000000002
avgpool_prior_KK9RDX.pt,56,195,195,3,2,0.8089125200000001
avgpool_prior_SVW9U0.pt,224,60,60,3,2,1.4285609200000007
avgpool_prior_7QT2XT.pt,112,237,237,3,2,1.4683864999999994
avgpool_prior_3EIA09.pt,56,53,53,2,1,0.7862722600000002
avgpool_prior_35K7FF.pt,28,493,493,2,1,1.1019736999999998
avgpool_prior_RZ6V2R.pt,14,45,45,3,2,0.09343807999999999
avgpool_prior_5ZG5SX.pt,28,235,235,3,2,0.3733610200000001
avgpool_prior_9XVD64.pt,112,511,511,3,2,1.6173094200000002
avgpool_prior_NP7R1W.pt,112,511,511,3,2,1.6642234200000001
avgpool_prior_UVIAYJ.pt,14,187,187,3,1,0.21565618000000003
avgpool_prior_MNYUKS.pt,112,488,488,2,2,1.64768992
avgpool_prior_AJOPW1.pt,56,502,502,3,2,1.2745271999999999
avgpool_prior_KI022S.pt,112,64,64,3,2,0.27072702000000004
avgpool_prior_MFCA6Y.pt,112,485,485,2,2,1.9668742600000002
avgpool_prior_517678.pt,14,27,27,3,2,0.07573354000000002
avgpool_prior_GY9E8C.pt,28,476,476,3,2,0.43133866
avgpool_prior_FJ2CXK.pt,14,51,51,3,1,0.11236692
avgpool_prior_5DFGWM.pt,56,75,75,2,1,1.0683918
avgpool_prior_219PDH.pt,112,80,80,2,2,0.9762095999999998
avgpool_prior_W3WTNU.pt,14,60,60,2,2,0.08826198
avgpool_prior_GT113W.pt,14,203,203,2,2,0.11387805999999998
avgpool_prior_W5HJC3.pt,28,197,197,2,2,0.21827589999999997
avgpool_prior_PPJN0U.pt,28,189,189,3,2,0.22504018000000006
avgpool_prior_73AY9Z.pt,28,92,92,2,2,0.13960850000000005
avgpool_prior_WFUO0X.pt,14,180,180,2,2,0.10300398000000001
avgpool_prior_Z8IF3C.pt,56,55,55,2,2,0.21871088000000014
avgpool_prior_8B88XT.pt,112,63,63,3,2,0.8887666200000001
avgpool_prior_QE0QV5.pt,56,67,67,3,2,0.27306042
avgpool_prior_8KOLEP.pt,112,71,71,2,2,1.05158878
avgpool_prior_XK8G4H.pt,14,134,134,3,1,0.24996844
avgpool_prior_V5GHXW.pt,28,127,127,3,2,0.18806545999999996
avgpool_prior_T88LQ0.pt,56,145,145,3,1,1.3447103399999998
avgpool_prior_V6FCIC.pt,14,501,501,2,2,0.19119659999999994
avgpool_prior_JJFMMJ.pt,28,70,70,3,2,0.13416894000000001
avgpool_prior_QXWE02.pt,28,491,491,3,2,0.5188009400000001
avgpool_prior_XU83WF.pt,112,50,50,2,2,0.6109988800000001
avgpool_prior_P9DGYF.pt,56,252,252,3,1,1.5849785399999996
