model_path,HW,CIN1,CIN2,CIN3,CIN4,latency
concat_prior_XRT4V0.pt,7,454,3,0,0,0.0078474
concat_prior_SL4JH4.pt,56,517,245,1148,0,1.32195952
concat_prior_9HSUF0.pt,56,193,196,1651,169,1.7430846599999998
concat_prior_CZG7XV.pt,56,114,151,206,189,0.5919390999999998
concat_prior_U5YM9S.pt,14,101,194,0,0,0.08939324000000003
concat_prior_HB2AWB.pt,14,1475,851,0,0,0.20493242000000003
concat_prior_RRRMLY.pt,14,93,1892,251,0,0.14665449999999997
concat_prior_DZOT4M.pt,14,72,955,62,0,0.14376255999999998
concat_prior_LI83W7.pt,14,1071,240,0,0,0.20859149999999999
concat_prior_F43HD9.pt,14,6,136,169,7,0.1335983
concat_prior_9S0FFW.pt,7,168,130,191,119,0.005072340000000002
concat_prior_MH0FA5.pt,7,133,218,825,115,0.12996757999999994
concat_prior_PROZPN.pt,28,2158,178,29,242,0.12400446000000001
concat_prior_ML8I3Y.pt,28,240,104,117,0,0.20292990000000002
concat_prior_XJZPZZ.pt,56,261,984,124,196,0.9022901999999999
concat_prior_TGXXUP.pt,7,86,31,217,168,0.012879020000000003
concat_prior_WJVUVN.pt,28,65,194,253,999,0.24020791999999996
concat_prior_XIOD30.pt,14,215,195,412,0,0.20050946
concat_prior_U23DUI.pt,14,515,813,0,0,0.21232105999999995
concat_prior_EDZQBM.pt,14,1853,1465,512,1004,0.16091292
concat_prior_UUZRBP.pt,14,495,202,929,241,0.17844784000000008
concat_prior_BQJ4JY.pt,7,270,31,82,185,0.005029079999999999
concat_prior_ZO5LMS.pt,7,204,37,89,524,0.01393706
concat_prior_3S6HB3.pt,56,232,124,253,515,0.93656756
concat_prior_SGCRCI.pt,14,225,236,0,0,0.1491201
concat_prior_GST7KQ.pt,56,194,2042,0,0,1.8423621799999998
concat_prior_URMVIJ.pt,28,260,148,997,268,0.23823404
concat_prior_UL1GJK.pt,14,100,58,0,0,0.0049235
concat_prior_3CV47Z.pt,56,791,113,195,1156,1.73527356
concat_prior_V2RNIO.pt,7,254,480,0,0,0.010544460000000002
concat_prior_VYZF50.pt,14,155,85,466,85,0.20788668
concat_prior_PGYIE2.pt,14,67,236,0,0,0.08528448000000001
concat_prior_ZMIZO1.pt,28,106,170,171,978,0.31627619999999995
concat_prior_2CRAG9.pt,56,209,1256,0,0,1.08419072
concat_prior_P0ZCHA.pt,7,1017,424,0,0,0.13392716000000002
concat_prior_K4XC08.pt,56,187,252,0,0,0.4085544799999999
concat_prior_UBBOMI.pt,7,197,350,0,0,0.007434940000000004
concat_prior_B4XAY1.pt,7,242,516,0,0,0.010899859999999999
concat_prior_71T2MV.pt,56,193,679,147,503,1.2391176600000002
concat_prior_FUC8LN.pt,14,487,67,36,0,0.13350979999999996
concat_prior_EJDD9A.pt,28,29,33,123,0,0.15833038000000005
concat_prior_8IW1W5.pt,14,57,38,1433,0,0.030258980000000005
concat_prior_LDT9JE.pt,14,83,248,87,101,0.1343393
concat_prior_8UGJZO.pt,14,25,33,313,437,0.19544274000000011
concat_prior_RSJ5FO.pt,28,517,188,0,0,0.28702021999999994
concat_prior_6ZX0A9.pt,28,156,523,0,0,0.24699859999999998
concat_prior_N9M7HT.pt,28,95,128,511,141,0.44595396
concat_prior_GR5Z7S.pt,7,200,234,537,75,0.01280986
concat_prior_H6QKQO.pt,14,980,21,1552,531,0.21509789999999995
concat_prior_G7IPBA.pt,7,213,39,0,0,0.017117680000000003
concat_prior_PZA3GR.pt,14,515,91,6,0,0.14271924
concat_prior_NRHLLG.pt,56,214,45,0,0,0.30294736
concat_prior_4UNY6U.pt,28,170,523,140,221,0.33470812
concat_prior_M9YX7U.pt,14,128,35,0,0,0.004897420000000002
concat_prior_QBTYFP.pt,14,111,199,26,976,0.21108936000000006
concat_prior_AFNO7N.pt,56,149,974,808,531,1.9297164200000005
concat_prior_6BED8I.pt,14,1721,180,0,0,0.22781269999999995
concat_prior_HF8R39.pt,7,71,171,0,0,0.007586900000000002
concat_prior_H5JYS5.pt,56,540,78,68,0,0.42098019999999997
concat_prior_MLODKH.pt,7,530,197,0,0,0.0070484599999999994
concat_prior_WIXUPA.pt,14,117,414,62,1584,0.16937869999999997
concat_prior_GY1370.pt,28,116,91,0,0,0.21848723999999994
concat_prior_6YQSAF.pt,14,162,520,973,8,0.16921614000000001
concat_prior_Q6LOBN.pt,14,492,103,2027,853,0.18937016000000007
concat_prior_T3N3X1.pt,28,115,1010,226,165,0.4914755000000001
concat_prior_YSNJQ2.pt,14,451,965,159,17,0.18813
concat_prior_PWYSGD.pt,56,494,174,85,24,0.48598104000000014
concat_prior_D1MTNB.pt,7,452,127,1756,1999,0.15400212000000005
concat_prior_PH1T7H.pt,28,246,1597,0,0,0.20894178000000008
concat_prior_1524GX.pt,14,900,514,0,0,0.24586274
concat_prior_AVKI8Z.pt,7,144,171,11,0,0.004592020000000001
concat_prior_HV52IT.pt,7,136,190,130,538,0.015880400000000003
concat_prior_Y3ICJ2.pt,14,178,239,510,0,0.22697576000000008
concat_prior_959T1O.pt,7,58,290,213,0,0.005645540000000001
concat_prior_QB4QDU.pt,56,487,1806,0,0,1.7819584000000004
concat_prior_EV04NJ.pt,14,150,50,0,0,0.00793586
concat_prior_MBM46H.pt,14,32,417,0,0,0.11532202
concat_prior_LNMFOH.pt,7,205,1325,0,0,0.11203224000000005
concat_prior_QLZJM1.pt,14,521,140,175,795,0.21533016
concat_prior_3WA8QA.pt,14,212,11,531,32,0.1860967400000001
concat_prior_O59EXY.pt,7,517,149,126,236,0.012925119999999997
concat_prior_W3CNVD.pt,7,125,1013,475,0,0.13592628000000004
concat_prior_TAU5UG.pt,14,530,541,184,0,0.18856573999999993
concat_prior_2G0N49.pt,14,2046,202,35,0,0.19467172
concat_prior_K2LWVT.pt,14,179,459,0,0,0.1707376
concat_prior_XWGF2G.pt,14,253,328,19,16,0.20636228000000004
concat_prior_Q1S79Y.pt,56,809,2036,935,0,3.8259931400000005
concat_prior_YXTPNZ.pt,56,505,41,0,0,0.46204881999999986
concat_prior_NU7L4G.pt,14,241,56,44,0,0.17390969999999994
concat_prior_8H9OLZ.pt,28,579,139,655,996,0.5659075
concat_prior_UPHVSB.pt,28,30,579,0,0,0.17932305999999992
concat_prior_VNPGQE.pt,28,608,237,0,0,0.062332060000000016
concat_prior_IOVN8W.pt,14,155,1318,0,0,0.13964796000000002
concat_prior_03L91O.pt,14,168,524,486,168,0.2836197
concat_prior_XWT2PU.pt,28,171,103,0,0,0.2278263799999999
concat_prior_J1J83O.pt,14,585,191,124,299,0.22598116000000004
concat_prior_MUTSGE.pt,14,69,304,267,2021,0.19680388000000001
concat_prior_EZHGT0.pt,7,222,1657,495,163,0.1539371
concat_prior_B0GAE3.pt,14,413,41,0,0,0.13247456
concat_prior_IEFG71.pt,56,1519,852,0,0,1.9421340400000002
concat_prior_GDR34P.pt,28,519,506,0,0,0.27283276000000006
concat_prior_6GNDP2.pt,28,7,17,0,0,0.00411232
concat_prior_T5VBF0.pt,28,112,681,0,0,0.25386882000000005
concat_prior_ANL4SQ.pt,28,400,272,0,0,0.26994818000000004
concat_prior_6LO2MT.pt,7,159,43,765,36,0.09744432000000001
concat_prior_9F83XO.pt,7,398,52,213,191,0.010474019999999999
concat_prior_KOD347.pt,14,271,47,253,673,0.24165306
concat_prior_IULGHP.pt,56,179,180,69,270,0.5003405000000002
concat_prior_7MU8BC.pt,14,148,218,0,0,0.10508016000000002
concat_prior_QED5P2.pt,7,12,68,0,0,0.01047434
concat_prior_DB4FGE.pt,14,139,498,270,0,0.18081466000000002
concat_prior_DCKWRQ.pt,56,202,365,150,425,1.0279059199999998
concat_prior_7BYGNL.pt,28,187,15,0,0,0.14789402000000001
concat_prior_EQR40H.pt,7,449,537,0,0,0.01267464
concat_prior_NKJGIP.pt,14,924,118,0,0,0.15911914
concat_prior_WL1NFV.pt,7,410,55,70,0,0.00487464
concat_prior_IMHGW1.pt,14,540,565,799,260,0.24919792000000002
concat_prior_D24380.pt,7,225,79,71,131,0.004871159999999999
concat_prior_1UVEGY.pt,14,210,200,73,116,0.21657368
concat_prior_AA8EW2.pt,14,43,198,135,535,0.26089114
concat_prior_00IX8Z.pt,7,195,17,583,53,0.014296600000000001
concat_prior_TIMQXM.pt,14,533,526,0,0,0.19273137999999995
concat_prior_TCCTSW.pt,28,134,254,0,0,0.1969885
concat_prior_OA0SXC.pt,56,133,215,0,0,0.31554273999999993
concat_prior_U5JAXQ.pt,14,265,96,0,0,0.15279006
concat_prior_41WU5V.pt,56,526,60,1004,89,1.1539528
concat_prior_43389E.pt,14,517,199,0,0,0.19707377999999998
concat_prior_A9HH1U.pt,7,156,311,134,3,0.0052053199999999985
concat_prior_AAANB6.pt,28,1017,467,0,0,0.46693836
concat_prior_58TGB1.pt,56,975,213,130,0,1.0350974199999996
concat_prior_21BSJV.pt,14,832,2019,97,998,0.46684668000000007
concat_prior_1GH8ES.pt,14,125,862,0,0,0.14317164
concat_prior_7V6DGH.pt,14,261,36,0,0,0.10254232000000002
concat_prior_4B1VE4.pt,56,245,121,0,0,0.37782582000000003
concat_prior_M1IYCS.pt,28,251,183,187,56,0.25605922
concat_prior_PF9QAO.pt,14,2003,221,294,138,0.26194378
concat_prior_U0ED8S.pt,14,535,235,0,0,0.20297664000000007
concat_prior_687GS8.pt,56,225,52,1384,74,1.2262927599999998
concat_prior_21USIC.pt,14,210,153,0,0,0.12064345999999997
concat_prior_UTV45J.pt,14,4,480,49,0,0.10833376000000002
concat_prior_3GITOS.pt,14,53,1016,152,50,0.1599696
concat_prior_TNA5E0.pt,56,538,2014,0,0,1.9189300400000004
concat_prior_0D2KY7.pt,14,577,1182,0,0,0.06829455999999999
concat_prior_B45ZEB.pt,7,164,518,117,219,0.016273360000000004
concat_prior_FE5JVE.pt,7,496,424,0,0,0.00725638
concat_prior_8CRHRN.pt,7,227,107,0,0,0.013520640000000002
concat_prior_JMF2SL.pt,7,497,133,611,0,0.016480639999999998
concat_prior_05W6YL.pt,28,127,1177,188,34,0.47502402
concat_prior_YY2555.pt,14,268,206,56,258,0.15927101999999999
concat_prior_2VRES5.pt,14,1020,1268,0,0,0.20432808000000005
concat_prior_2JFWVJ.pt,7,268,694,169,0,0.07454573999999999
concat_prior_8KU1K6.pt,14,994,199,0,0,0.21805148
concat_prior_9G6S0K.pt,28,47,31,78,13,0.18601473999999998
concat_prior_FDRVNI.pt,14,189,16,68,0,0.10899336000000001
concat_prior_NJE7GT.pt,56,217,418,498,885,1.52256208
concat_prior_M95JOB.pt,28,481,186,43,0,0.21696572
concat_prior_NBBS10.pt,7,165,526,0,0,0.00833334
concat_prior_B0JCRM.pt,28,13,443,0,0,0.15879191999999998
concat_prior_ASPUNI.pt,28,162,103,74,185,0.18315092
concat_prior_4I96OJ.pt,28,45,246,257,0,0.20864530000000006
concat_prior_HECM1H.pt,56,537,193,498,202,1.19301332
concat_prior_YLUMUW.pt,14,152,67,803,456,0.10198894000000001
concat_prior_9TURX4.pt,7,27,32,0,0,0.006801900000000003
concat_prior_J1N5MT.pt,7,18,1249,254,85,0.13690344
concat_prior_ZBAQM3.pt,7,239,36,158,90,0.00526656
concat_prior_54OMI8.pt,56,98,1002,101,0,0.8183129800000001
concat_prior_4Q0D0A.pt,7,161,527,175,228,0.012454040000000006
concat_prior_GL84LQ.pt,14,76,518,511,772,0.19166080000000002
concat_prior_0X9G68.pt,7,43,60,1160,0,0.12401554000000001
concat_prior_Q23B8O.pt,7,179,137,305,0,0.00519428
concat_prior_HXBSXC.pt,56,531,122,0,0,0.5242242200000001
concat_prior_8CALJS.pt,28,158,208,0,0,0.12550676
concat_prior_MNNPVA.pt,7,109,507,17,0,0.005221680000000001
concat_prior_9PK1VY.pt,28,303,514,71,0,0.41533156000000004
concat_prior_PLWCXC.pt,28,274,55,505,179,0.2834340800000001
concat_prior_Z5LFK5.pt,14,502,400,217,218,0.19095016000000012
concat_prior_A4ENM5.pt,56,792,118,2037,489,4.27185296
concat_prior_6PGBTA.pt,28,520,767,0,0,0.3747098399999998
concat_prior_0PDY9S.pt,7,709,123,128,0,0.10373488
concat_prior_AP69QQ.pt,7,1888,98,228,163,0.17068072
concat_prior_H9ECAF.pt,7,260,464,457,220,0.022970059999999997
concat_prior_HAIROU.pt,14,29,139,0,0,0.011121400000000005
concat_prior_J35UYZ.pt,14,111,539,0,0,0.1214799
concat_prior_GXI6WA.pt,7,180,197,219,1166,0.1506269
concat_prior_8P9HA0.pt,7,160,1184,134,514,0.12826961999999997
concat_prior_MLT1MG.pt,56,825,1014,0,0,1.4175815200000002
concat_prior_178WWH.pt,28,498,120,87,103,0.3500801200000001
concat_prior_E44W64.pt,56,346,266,0,0,0.5365991200000001
concat_prior_B77E20.pt,28,39,193,98,0,0.22692537999999998
concat_prior_DOU559.pt,14,9,1695,0,0,0.17805874000000002
concat_prior_TMK7VH.pt,56,172,254,0,0,0.3481716999999999
concat_prior_UXBWUI.pt,28,146,318,423,430,0.11990275999999998
concat_prior_BQ12RP.pt,7,957,548,0,0,0.15704509999999997
concat_prior_0GQ6CR.pt,28,930,61,0,0,0.31315056
concat_prior_LXT4LK.pt,56,493,338,0,0,0.7097694999999998
concat_prior_4I8GKL.pt,7,450,197,0,0,0.0049875399999999995
concat_prior_2F2TYJ.pt,56,135,1252,495,0,1.5334273399999996
concat_prior_709ND2.pt,14,176,228,1180,0,0.32783930000000006
concat_prior_5C8GK9.pt,28,32,836,0,0,0.24168885999999998
concat_prior_BXBNOC.pt,14,180,1023,497,0,0.22934963999999997
concat_prior_FUUPVW.pt,14,148,1646,1018,84,0.20518048
concat_prior_QCZCIG.pt,14,131,537,860,218,0.2170342000000001
concat_prior_QDXP0G.pt,28,973,55,0,0,0.30972308000000004
concat_prior_YEDDQB.pt,7,164,269,0,0,0.004494059999999999
concat_prior_40ZL1W.pt,28,189,812,181,0,0.33183862
concat_prior_VFLRMJ.pt,7,217,38,44,875,0.11941370000000001
concat_prior_OFFXPQ.pt,28,4,660,0,0,0.23830069999999995
concat_prior_XNIJFT.pt,56,449,64,0,0,0.38486800000000004
concat_prior_RR20G0.pt,56,255,403,0,0,0.53125642
concat_prior_4QH15L.pt,7,513,69,0,0,0.004880579999999999
concat_prior_0HIOMH.pt,28,628,242,11,0,0.17853878000000006
concat_prior_73FEON.pt,14,53,127,126,221,0.15394378000000006
concat_prior_1RL4EK.pt,7,186,23,396,2129,0.16121216000000005
concat_prior_W9N3X9.pt,56,68,233,0,0,0.17115566000000002
concat_prior_CZP8SY.pt,7,113,159,9,76,0.004645259999999999
concat_prior_O529B5.pt,14,26,691,0,0,0.12786380000000003
concat_prior_DD1VXU.pt,14,130,1027,420,415,0.15943960000000001
concat_prior_AY87FF.pt,14,162,147,390,185,0.18059525999999998
concat_prior_Y6ELQ9.pt,28,157,128,0,0,0.1992319599999999
concat_prior_AO1A67.pt,7,164,19,616,767,0.1422135
concat_prior_2T8RLW.pt,14,87,214,60,0,0.11236219999999998
concat_prior_YJIK0X.pt,7,145,166,0,0,0.012677840000000001
concat_prior_5SSJIF.pt,14,513,175,149,0,0.1808542
concat_prior_MPTET6.pt,56,135,139,1168,0,0.9809487399999999
concat_prior_C6YXUF.pt,28,699,113,36,0,0.3055013
concat_prior_2KB7GM.pt,56,581,497,0,0,0.78823698
concat_prior_4LX1YU.pt,14,17,1430,503,0,0.14875968000000006
concat_prior_CSU5EP.pt,56,2000,140,121,204,1.78787172
concat_prior_3AAOEL.pt,7,229,470,35,570,0.020061560000000003
concat_prior_CWWTJ6.pt,28,496,504,0,0,0.32208433999999997
concat_prior_X42FG1.pt,56,62,151,112,912,0.9644026000000001
concat_prior_RA4XMM.pt,7,127,41,132,67,0.004392879999999999
concat_prior_MMALT3.pt,56,398,140,0,0,0.4969840400000001
concat_prior_JDMOXS.pt,14,58,540,0,0,0.11861303999999999
concat_prior_8E45OS.pt,28,215,175,801,89,0.2924606
concat_prior_ZYFOWF.pt,7,30,114,0,0,0.017662340000000002
concat_prior_EAPZB7.pt,14,253,20,0,0,0.09287125999999998
concat_prior_C9BJ97.pt,28,49,37,976,120,0.36360212000000014
concat_prior_SN8FP0.pt,7,218,38,224,46,0.00494816
concat_prior_8L64SY.pt,14,196,138,861,137,0.19145482000000005
concat_prior_DBFAKJ.pt,56,24,225,153,24,0.30323775999999986
concat_prior_H4Z4MX.pt,14,102,520,321,162,0.04662630000000001
concat_prior_FCE2D8.pt,14,270,144,0,0,0.14253719999999998
concat_prior_CUJUPR.pt,7,73,251,539,113,0.0168652
concat_prior_4WT2O5.pt,14,401,34,125,0,0.14571765999999997
concat_prior_7MMJ6K.pt,28,1174,997,160,435,0.3730467
concat_prior_QRZJMB.pt,28,138,83,163,201,0.25226998
concat_prior_L05F6V.pt,14,523,152,5,0,0.17196226
concat_prior_W9VU4V.pt,7,114,956,68,131,0.11234400000000001
concat_prior_B7N0OU.pt,14,517,197,0,0,0.17793992000000003
concat_prior_E4V9VJ.pt,14,173,982,0,0,0.17808686000000004
concat_prior_SL3F87.pt,28,266,974,0,0,0.36574103999999996
concat_prior_MGZ0OT.pt,28,125,514,987,176,0.55969212
concat_prior_BVJ3SJ.pt,14,1121,224,167,660,0.25232004
concat_prior_RJAB93.pt,7,154,266,64,0,0.0053906399999999995
concat_prior_9XQ9IG.pt,14,1188,523,549,0,0.20797464000000004
concat_prior_R17NE7.pt,28,178,527,41,91,0.28193066
concat_prior_9YC4XS.pt,14,114,52,394,367,0.20405578000000002
concat_prior_5L0WYM.pt,14,74,639,0,0,0.14211462000000005
concat_prior_2W5WBP.pt,14,204,36,128,0,0.12387686
concat_prior_USHKIJ.pt,7,451,7,0,0,0.0042524600000000004
concat_prior_NG73DR.pt,14,111,177,0,0,0.10047354
concat_prior_PN1NSE.pt,7,353,167,0,0,0.017486160000000008
concat_prior_COYOHT.pt,7,176,142,0,0,0.012713160000000006
concat_prior_944VIX.pt,14,102,2113,0,0,0.18294552
concat_prior_D6T2K4.pt,14,226,228,0,0,0.17439084000000002
concat_prior_EUFJ7S.pt,28,206,520,0,0,0.26526051999999994
concat_prior_88UYMV.pt,28,1024,257,224,130,0.2967799200000001
concat_prior_269R41.pt,28,124,2036,425,0,0.47136283999999995
concat_prior_IVLJ3Z.pt,14,125,1808,0,0,0.13573810000000003
concat_prior_NXT090.pt,14,256,10,0,0,0.08457822000000002
concat_prior_6OXG43.pt,7,117,1176,0,0,0.0987169
concat_prior_U3W59V.pt,14,237,784,0,0,0.17845496
concat_prior_OBD40S.pt,28,33,1814,0,0,0.36537444
concat_prior_CQXHFD.pt,56,43,78,0,0,0.20235287999999996
concat_prior_5SM2XM.pt,7,68,66,0,0,0.00770952
concat_prior_WIZINK.pt,28,499,822,1179,65,0.5024898800000002
concat_prior_210UUM.pt,56,238,566,960,0,1.27622962
concat_prior_1ZFGMK.pt,7,958,80,1226,107,0.16978713999999998
concat_prior_6HPKH0.pt,28,81,47,465,0,0.2283773200000001
concat_prior_XF2M5R.pt,14,314,239,144,0,0.21718959999999993
concat_prior_7Z0VVD.pt,28,190,817,0,0,0.30307259999999997
concat_prior_R7XTQW.pt,7,498,2037,85,146,0.17386419999999997
concat_prior_TB3KBW.pt,28,193,37,0,0,0.14837248
concat_prior_HZQ8YB.pt,7,65,239,0,0,0.0039838799999999995
concat_prior_GOL5CR.pt,28,2031,17,0,0,0.4311827199999999
concat_prior_P8XUUK.pt,7,143,125,0,0,0.010370280000000003
concat_prior_IGP9K7.pt,7,997,198,139,39,0.15373158
concat_prior_KWMUNC.pt,14,223,69,0,0,0.12785835999999998
concat_prior_JBDV3X.pt,14,199,24,77,170,0.21009912
concat_prior_02WKH6.pt,28,525,223,0,0,0.23862159999999996
concat_prior_KPTLCL.pt,28,187,112,74,286,0.07934098
concat_prior_I8KOL2.pt,28,155,172,493,6,0.21036084000000002
concat_prior_JPE6T4.pt,7,283,459,7,251,0.014959399999999994
concat_prior_SR0FH0.pt,7,52,116,265,187,0.0051814800000000005
concat_prior_H4MJ4K.pt,7,652,461,1013,100,0.16172918
concat_prior_SJ9QA8.pt,14,104,505,0,0,0.12217014000000002
concat_prior_2FRL5S.pt,14,133,1753,89,14,0.16341499999999998
concat_prior_UDKSAN.pt,56,29,500,0,0,0.28993204
concat_prior_KYJQV2.pt,7,113,552,21,133,0.014286559999999998
concat_prior_T5FQM5.pt,28,161,818,0,0,0.30267824
concat_prior_5XNQOH.pt,14,91,510,698,0,0.14445838
concat_prior_0RHX7D.pt,7,149,189,0,0,0.009986639999999996
concat_prior_CFOUCY.pt,14,237,176,0,0,0.09401028000000002
concat_prior_J3UBIK.pt,14,453,16,109,33,0.16623132
concat_prior_Q5HHX2.pt,14,205,1276,0,0,0.23514968000000003
concat_prior_B6RSIK.pt,14,259,271,0,0,0.15952940000000002
concat_prior_XFX763.pt,7,23,127,0,0,0.01632326
concat_prior_ZXSG4Z.pt,14,501,497,1015,263,0.3020969
concat_prior_OGCPM6.pt,7,224,465,214,229,0.012726000000000001
concat_prior_MILQNS.pt,7,91,66,0,0,0.01749588
concat_prior_PLATRR.pt,7,95,1276,0,0,0.12586223999999996
concat_prior_MDAGT7.pt,14,257,55,0,0,0.11978794000000002
concat_prior_TW9DJ3.pt,28,168,149,166,97,0.41436162
concat_prior_OM4WLN.pt,7,503,600,855,516,0.19573960000000004
concat_prior_V8GLKU.pt,28,24,526,1767,446,0.53050264
concat_prior_0EK7FF.pt,7,14,1914,0,0,0.11005399999999999
concat_prior_RX2BPQ.pt,14,149,521,1156,504,0.1779346
concat_prior_X698R8.pt,7,540,500,0,0,0.012438859999999998
concat_prior_ADLONA.pt,14,762,1626,20,152,0.18574802
concat_prior_GLJ8XX.pt,56,536,120,149,0,0.45010794
concat_prior_S90HR7.pt,14,661,435,0,0,0.20455808
concat_prior_35Y9JL.pt,14,414,495,0,0,0.2249461
concat_prior_PSE0T0.pt,7,92,235,185,839,0.14746116000000004
concat_prior_GYNEJL.pt,14,537,405,221,488,0.23056862000000003
concat_prior_1UA1MF.pt,14,18,511,18,0,0.12563234
concat_prior_4Z9XGI.pt,7,215,78,30,194,0.00483196
concat_prior_BAQEE1.pt,7,993,784,0,0,0.15197755999999996
concat_prior_6UZ3UZ.pt,14,254,97,178,838,0.19616218000000005
concat_prior_MYMBH3.pt,28,256,262,0,0,0.16702511999999994
concat_prior_SRFY6X.pt,7,88,23,491,94,0.012750119999999998
concat_prior_UAKQ75.pt,28,664,140,74,298,0.24638552
concat_prior_1X8ED6.pt,7,221,136,79,0,0.006370380000000001
concat_prior_ESGFKY.pt,56,145,535,0,0,0.31846214
concat_prior_JGO669.pt,14,300,1011,155,0,0.20360782000000005
concat_prior_GMFK9A.pt,28,109,241,489,179,0.27934704
concat_prior_HIKIIB.pt,14,527,17,0,0,0.11511559999999997
concat_prior_PMP7HK.pt,56,268,178,53,142,0.31033415999999997
concat_prior_F4G8KE.pt,7,1816,199,63,237,0.15402456
concat_prior_PVBTGR.pt,56,239,560,1149,0,1.4522640799999997
concat_prior_K43S11.pt,14,266,215,160,8,0.19010971999999995
concat_prior_27UT29.pt,7,152,136,52,0,0.004371380000000001
concat_prior_CMEHLH.pt,14,659,1266,0,0,0.19439950000000003
concat_prior_S5YYGZ.pt,28,385,148,1901,215,0.47680012
concat_prior_NU7UNW.pt,14,30,144,0,0,0.008162999999999995
concat_prior_P5WKQ2.pt,28,186,202,0,0,0.21595657999999993
concat_prior_5LXL8I.pt,28,90,765,237,1140,0.28945738000000004
concat_prior_PXUDT5.pt,28,42,78,821,185,0.30452902
concat_prior_H8JNJQ.pt,7,22,53,164,817,0.11753575999999998
concat_prior_YP12GI.pt,28,180,836,0,0,0.308973
concat_prior_MGV8I1.pt,56,1179,228,158,891,1.9743646400000006
concat_prior_KHX5VO.pt,14,26,148,122,991,0.19047282
concat_prior_V5DNRJ.pt,7,922,94,0,0,0.11532102
concat_prior_PUM688.pt,14,1017,111,42,204,0.17381142000000008
concat_prior_LSUDUK.pt,14,87,1828,0,0,0.15308404000000003
concat_prior_KMJKTL.pt,14,44,930,0,0,0.14872609999999997
concat_prior_IVOZW8.pt,28,344,215,0,0,0.23332725999999998
concat_prior_MYBIXL.pt,7,983,516,0,0,0.16633299999999995
concat_prior_OTLKDP.pt,7,1152,242,175,37,0.12568612000000004
concat_prior_THCGH5.pt,7,54,848,269,112,0.13622510000000002
concat_prior_CJZZM6.pt,28,123,206,0,0,0.18451236
concat_prior_YBW8DJ.pt,14,22,244,143,18,0.14027456000000002
concat_prior_88CFN7.pt,14,11,182,0,0,0.09731306000000002
concat_prior_ISOH54.pt,56,162,202,178,14,0.4982346199999999
concat_prior_M57HO3.pt,28,89,60,145,704,0.35222961999999997
concat_prior_VC5HJO.pt,14,501,62,540,0,0.2594976
concat_prior_2HE8JH.pt,28,29,245,43,0,0.21362647999999995
concat_prior_HX4H28.pt,14,495,1252,222,673,0.17049706000000003
concat_prior_EROTUX.pt,7,438,188,0,0,0.004874119999999999
concat_prior_3WX9DF.pt,14,173,159,200,0,0.11447715999999997
concat_prior_QM1NSQ.pt,28,38,152,43,52,0.22373614000000003
concat_prior_5GMOJI.pt,14,189,46,805,0,0.17859488000000007
concat_prior_O1D63E.pt,7,29,148,0,0,0.008293940000000001
concat_prior_87AICN.pt,7,480,259,0,0,0.006159259999999999
concat_prior_WSG650.pt,28,56,858,33,0,0.2715137
concat_prior_I0YIIY.pt,14,159,248,0,0,0.10661270000000002
concat_prior_D2DGJE.pt,28,65,4,0,0,0.10918208000000001
concat_prior_V7QMWP.pt,14,60,489,0,0,0.12890094
concat_prior_0XLJDW.pt,14,216,223,867,193,0.20184322000000002
concat_prior_GZ2X7C.pt,28,246,155,259,197,0.25769558
concat_prior_NONXAP.pt,7,483,498,237,0,0.015297760000000002
concat_prior_6W7WWJ.pt,56,5,441,0,0,0.36965481999999994
concat_prior_4M4GJG.pt,56,72,520,0,0,0.27585684000000005
concat_prior_J5TYT0.pt,14,978,1855,105,0,0.21263512000000007
concat_prior_E7VWZ2.pt,7,240,532,0,0,0.0061297800000000005
concat_prior_TV2HIM.pt,14,489,1752,0,0,0.20705655999999997
concat_prior_NHVX2Q.pt,56,202,171,433,1152,1.4353061399999998
concat_prior_DJGSDP.pt,56,1158,90,0,0,0.8992965399999997
concat_prior_57X7AF.pt,14,1653,119,0,0,0.17999745999999997
concat_prior_VJ9OYB.pt,56,211,159,0,0,0.3719164399999999
concat_prior_XPOU8R.pt,28,40,4,0,0,0.006408819999999997
