model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
dwconv-bn-relu_prior_GH4ELU.pt,14,574,574,3,1,1.12504,0.00574,0.18568546000000002
dwconv-bn-relu_prior_JL7XVO.pt,28,116,116,7,2,1.1368,0.0058,0.15494788
dwconv-bn-relu_prior_5Y9EW9.pt,56,14,14,5,1,1.141504,0.000364,0.14949906000000002
dwconv-bn-relu_prior_ZS2L85.pt,28,56,56,5,1,1.141504,0.001456,0.33510570000000006
dwconv-bn-relu_prior_GH8GNJ.pt,28,56,56,5,1,1.141504,0.001456,0.15628116000000003
dwconv-bn-relu_prior_NOVBVG.pt,14,226,226,5,1,1.151696,0.005876,0.15875796
dwconv-bn-relu_prior_45D59A.pt,28,57,57,5,1,1.161888,0.001482,0.16343014
dwconv-bn-relu_prior_L9H7FN.pt,7,475,475,7,1,1.16375,0.02375,0.14457557999999995
dwconv-bn-relu_prior_8NFNKN.pt,14,476,476,7,2,1.1662,0.0238,0.15528832000000004
dwconv-bn-relu_prior_8ENEPU.pt,28,58,58,5,1,1.182272,0.001508,0.16713230000000007
dwconv-bn-relu_prior_B4P0Q1.pt,14,233,233,5,1,1.187368,0.006058,0.16123866000000003
dwconv-bn-relu_prior_N9HJJT.pt,28,59,59,5,1,1.202656,0.001534,0.15389306
dwconv-bn-relu_prior_688Y0N.pt,28,123,123,7,2,1.2054,0.00615,0.15943334
dwconv-bn-relu_prior_YMFQNN.pt,28,154,154,3,1,1.20736,0.00154,0.17669468
dwconv-bn-relu_prior_2NQ1JG.pt,28,154,154,3,1,1.20736,0.00154,0.18644651999999998
dwconv-bn-relu_prior_32NFO8.pt,28,155,155,3,1,1.2152,0.00155,0.18135024000000005
dwconv-bn-relu_prior_AT42HG.pt,7,499,499,7,1,1.22255,0.02495,0.15006856000000002
dwconv-bn-relu_prior_JP3RG8.pt,112,39,39,3,2,1.22304,0.00039,0.21120171999999995
dwconv-bn-relu_prior_4JTAWU.pt,56,15,15,5,1,1.22304,0.00039,0.15723729999999994
dwconv-bn-relu_prior_C10X5M.pt,28,60,60,5,1,1.22304,0.00156,0.16809380000000002
dwconv-bn-relu_prior_1EKWOY.pt,28,60,60,5,1,1.22304,0.00156,0.21716865999999996
dwconv-bn-relu_prior_AR768P.pt,14,240,240,5,1,1.22304,0.00624,0.14453870000000005
dwconv-bn-relu_prior_DME700.pt,7,960,960,5,1,1.22304,0.02496,0.14376266
dwconv-bn-relu_prior_1FY97G.pt,28,157,157,3,1,1.23088,0.00157,0.18208158000000002
dwconv-bn-relu_prior_Z7NDKW.pt,28,158,158,3,1,1.23872,0.00158,0.29932998
dwconv-bn-relu_prior_AZ783S.pt,28,158,158,3,1,1.23872,0.00158,0.16401516000000002
dwconv-bn-relu_prior_G26CB5.pt,14,246,246,5,1,1.253616,0.006396,0.14615776
dwconv-bn-relu_prior_7YBC1G.pt,28,160,160,3,1,1.2544,0.0016,0.15683951999999998
dwconv-bn-relu_prior_HD4445.pt,28,161,161,3,1,1.26224,0.00161,0.18071782000000003
dwconv-bn-relu_prior_0A4HAW.pt,28,161,161,3,1,1.26224,0.00161,0.18090429999999993
dwconv-bn-relu_prior_N73GOK.pt,28,161,161,3,1,1.26224,0.00161,0.17763071999999996
dwconv-bn-relu_prior_NVIQZN.pt,28,161,161,3,1,1.26224,0.00161,0.17050766
dwconv-bn-relu_prior_KQEUIK.pt,28,62,62,5,1,1.263808,0.001612,0.13961353999999998
dwconv-bn-relu_prior_S38A6P.pt,28,62,62,5,1,1.263808,0.001612,0.14079482000000004
dwconv-bn-relu_prior_4GK53Y.pt,28,162,162,3,1,1.27008,0.00162,0.17475734000000004
dwconv-bn-relu_prior_4XFFN2.pt,28,63,63,5,1,1.284192,0.001638,0.14201774000000003
dwconv-bn-relu_prior_5YNCPF.pt,14,252,252,5,1,1.284192,0.006552,0.14258776000000004
dwconv-bn-relu_prior_Z77SNQ.pt,56,41,41,3,1,1.28576,0.00041,0.17849378000000002
dwconv-bn-relu_prior_8N9UIW.pt,28,164,164,3,1,1.28576,0.00164,0.16557481999999993
dwconv-bn-relu_prior_W5I45O.pt,28,164,164,3,1,1.28576,0.00164,0.2841757199999999
dwconv-bn-relu_prior_L4PK1P.pt,28,165,165,3,1,1.2936,0.00165,0.4327776
dwconv-bn-relu_prior_2KKGTX.pt,28,33,33,7,1,1.2936,0.00165,0.1460117
dwconv-bn-relu_prior_HV889F.pt,28,165,165,3,1,1.2936,0.00165,0.17598133999999999
dwconv-bn-relu_prior_72DGHJ.pt,14,255,255,5,1,1.29948,0.00663,0.15327566
dwconv-bn-relu_prior_CSOKJT.pt,28,167,167,3,1,1.30928,0.00167,0.17955096000000004
dwconv-bn-relu_prior_IG7E2C.pt,28,167,167,3,1,1.30928,0.00167,0.17346014
dwconv-bn-relu_prior_1FTYN1.pt,28,257,257,5,2,1.309672,0.006682,0.1735031
dwconv-bn-relu_prior_P3BNMF.pt,56,42,42,3,1,1.31712,0.00042,0.18158181999999992
dwconv-bn-relu_prior_6LFK3Y.pt,28,168,168,3,1,1.31712,0.00168,0.25985704000000004
dwconv-bn-relu_prior_PHZFKL.pt,28,168,168,3,1,1.31712,0.00168,0.16808968
dwconv-bn-relu_prior_38JL5U.pt,28,168,168,3,1,1.31712,0.00168,0.16952450000000002
dwconv-bn-relu_prior_DZ1IRR.pt,28,168,168,3,1,1.31712,0.00168,0.16685792
dwconv-bn-relu_prior_6TJHVK.pt,28,169,169,3,1,1.32496,0.00169,0.17515509999999998
dwconv-bn-relu_prior_JXR9N7.pt,14,260,260,5,1,1.32496,0.00676,0.1485761
dwconv-bn-relu_prior_YXI0EE.pt,28,170,170,3,1,1.3328,0.0017,0.18281632000000003
dwconv-bn-relu_prior_ARF8CR.pt,14,263,263,5,1,1.340248,0.006838,0.16266378000000004
dwconv-bn-relu_prior_RGMGN8.pt,28,171,171,3,1,1.34064,0.00171,0.18606322000000003
dwconv-bn-relu_prior_1RIRW8.pt,28,66,66,5,1,1.345344,0.001716,0.30666986000000007
dwconv-bn-relu_prior_WNGFFY.pt,14,687,687,3,1,1.34652,0.00687,0.17949948000000002
dwconv-bn-relu_prior_BOMNSV.pt,56,43,43,3,1,1.34848,0.00043,0.20418022
dwconv-bn-relu_prior_QC5NWH.pt,14,691,691,3,1,1.35436,0.00691,0.1837444
dwconv-bn-relu_prior_V06994.pt,7,555,555,7,1,1.35975,0.02775,0.1421558
dwconv-bn-relu_prior_2DJIME.pt,56,174,174,3,2,1.36416,0.00174,0.22956119999999994
dwconv-bn-relu_prior_0BO5DO.pt,28,175,175,3,1,1.372,0.00175,0.34201709999999996
dwconv-bn-relu_prior_J61WEP.pt,28,175,175,3,1,1.372,0.00175,0.18290977999999997
dwconv-bn-relu_prior_U68DP9.pt,7,562,562,7,1,1.3769,0.0281,0.15153732000000003
dwconv-bn-relu_prior_H8B8W3.pt,56,44,44,3,1,1.37984,0.00044,0.19433053999999994
dwconv-bn-relu_prior_F08IFD.pt,56,44,44,3,1,1.37984,0.00044,0.19614348
dwconv-bn-relu_prior_1HH29N.pt,56,44,44,3,1,1.37984,0.00044,0.20047737999999996
dwconv-bn-relu_prior_MHSUFJ.pt,28,176,176,3,1,1.37984,0.00176,0.17107211999999997
dwconv-bn-relu_prior_8HJ74Y.pt,28,176,176,3,1,1.37984,0.00176,0.17711671999999998
dwconv-bn-relu_prior_8ZIOAG.pt,56,68,68,5,2,1.386112,0.001768,0.19221852000000003
dwconv-bn-relu_prior_W4MW69.pt,28,68,68,5,1,1.386112,0.001768,0.16102908
dwconv-bn-relu_prior_10RXSG.pt,28,177,177,3,1,1.38768,0.00177,0.19386809999999996
dwconv-bn-relu_prior_PM69EX.pt,28,178,178,3,1,1.39552,0.00178,0.19574767999999998
dwconv-bn-relu_prior_1PDIJD.pt,28,178,178,3,1,1.39552,0.00178,0.20140611999999997
dwconv-bn-relu_prior_2IEG10.pt,28,179,179,3,1,1.40336,0.00179,0.18998695999999998
dwconv-bn-relu_prior_WGV4QW.pt,28,179,179,3,1,1.40336,0.00179,0.20542465999999998
dwconv-bn-relu_prior_8Q73JU.pt,28,69,69,5,1,1.406496,0.001794,0.16356789999999996
dwconv-bn-relu_prior_QLUFAW.pt,28,180,180,3,1,1.4112,0.0018,0.19815378
dwconv-bn-relu_prior_VX7OFU.pt,28,181,181,3,1,1.41904,0.00181,0.19092324000000002
dwconv-bn-relu_prior_NN54QW.pt,28,181,181,3,1,1.41904,0.00181,0.25393010000000005
dwconv-bn-relu_prior_3ZFS1L.pt,28,181,181,3,1,1.41904,0.00181,0.18932597999999992
dwconv-bn-relu_prior_ZXWZDP.pt,28,70,70,5,1,1.42688,0.00182,0.15808073999999997
dwconv-bn-relu_prior_604KN2.pt,28,70,70,5,1,1.42688,0.00182,0.14819094
dwconv-bn-relu_prior_AAD6QP.pt,28,70,70,5,1,1.42688,0.00182,0.1525974
dwconv-bn-relu_prior_PBFH6H.pt,28,182,182,3,1,1.42688,0.00182,0.191527
dwconv-bn-relu_prior_SEQ8Y1.pt,7,1127,1127,5,1,1.435798,0.029302,0.16605805999999998
dwconv-bn-relu_prior_FZHFSI.pt,56,46,46,3,1,1.44256,0.00046,0.21094794
dwconv-bn-relu_prior_ZW7F56.pt,56,71,71,5,2,1.447264,0.001846,0.18263054000000004
dwconv-bn-relu_prior_RZ6504.pt,7,1141,1141,5,1,1.453634,0.029666,0.15624555999999998
dwconv-bn-relu_prior_XNDOK5.pt,7,1146,1146,5,1,1.460004,0.029796,0.24706545999999996
dwconv-bn-relu_prior_G7MLCQ.pt,7,1147,1147,5,1,1.461278,0.029822,0.27157068
dwconv-bn-relu_prior_NF8Q9Q.pt,28,72,72,5,1,1.467648,0.001872,0.3449518199999999
dwconv-bn-relu_prior_ROXOJB.pt,28,72,72,5,1,1.467648,0.001872,0.16605392000000002
dwconv-bn-relu_prior_VPEQFS.pt,112,12,12,3,1,1.50528,0.00012,0.18116422
dwconv-bn-relu_prior_0T1BTL.pt,56,48,48,3,1,1.50528,0.00048,0.21273809999999999
dwconv-bn-relu_prior_YEDASO.pt,28,74,74,5,1,1.508416,0.001924,0.34433787999999993
dwconv-bn-relu_prior_14MJB7.pt,28,193,193,3,1,1.51312,0.00193,0.20132828
dwconv-bn-relu_prior_B6PG7P.pt,56,49,49,3,1,1.53664,0.00049,0.21652691999999998
dwconv-bn-relu_prior_4KAN04.pt,112,49,49,3,2,1.53664,0.00049,0.26001727999999996
dwconv-bn-relu_prior_8P1UOX.pt,28,198,198,3,1,1.55232,0.00198,0.4884568399999999
dwconv-bn-relu_prior_2U0WYW.pt,14,159,159,7,1,1.5582,0.00795,0.3722122400000001
dwconv-bn-relu_prior_JH1PKO.pt,56,50,50,3,1,1.568,0.0005,0.28023193999999996
dwconv-bn-relu_prior_0D22C6.pt,56,50,50,3,1,1.568,0.0005,0.2173755399999999
dwconv-bn-relu_prior_JVC98P.pt,56,50,50,3,1,1.568,0.0005,0.21817749999999997
dwconv-bn-relu_prior_RKD5O3.pt,112,50,50,3,2,1.568,0.0005,0.26141319999999996
dwconv-bn-relu_prior_NP53EC.pt,28,77,77,5,1,1.569568,0.002002,0.16514346
dwconv-bn-relu_prior_NI4YRS.pt,14,161,161,7,1,1.5778,0.00805,0.15979721999999996
dwconv-bn-relu_prior_9NQ1YI.pt,14,161,161,7,1,1.5778,0.00805,0.15696280000000007
dwconv-bn-relu_prior_87GP3V.pt,14,162,162,7,1,1.5876,0.0081,0.14906739999999996
dwconv-bn-relu_prior_AS8RYX.pt,28,78,78,5,1,1.589952,0.002028,0.16985671999999993
dwconv-bn-relu_prior_R1FVPD.pt,14,164,164,7,1,1.6072,0.0082,0.14780591999999995
dwconv-bn-relu_prior_XCM0B2.pt,28,79,79,5,1,1.610336,0.002054,0.16703548000000001
dwconv-bn-relu_prior_BB7EB1.pt,14,165,165,7,1,1.617,0.00825,0.15916782
dwconv-bn-relu_prior_XN0KMV.pt,112,52,52,3,2,1.63072,0.00052,0.25485864
dwconv-bn-relu_prior_5IO66B.pt,28,81,81,5,1,1.651104,0.002106,0.17641706000000001
dwconv-bn-relu_prior_O1N7WC.pt,56,53,53,3,1,1.66208,0.00053,0.35623071999999995
dwconv-bn-relu_prior_HJ0FUB.pt,14,172,172,7,1,1.6856,0.0086,0.15636721999999992
dwconv-bn-relu_prior_08SG6Z.pt,56,54,54,3,1,1.69344,0.00054,0.21449301999999995
dwconv-bn-relu_prior_OOYU9E.pt,14,174,174,7,1,1.7052,0.0087,0.16535712
dwconv-bn-relu_prior_EOC38M.pt,56,21,21,5,1,1.712256,0.000546,0.15893110000000002
dwconv-bn-relu_prior_17PE2U.pt,28,84,84,5,1,1.712256,0.002184,0.15503177999999998
dwconv-bn-relu_prior_UKO9TZ.pt,28,175,175,7,2,1.715,0.00875,0.16856706
dwconv-bn-relu_prior_21UC6W.pt,56,55,55,3,1,1.7248,0.00055,0.22851477999999997
dwconv-bn-relu_prior_00J1UU.pt,56,55,55,3,1,1.7248,0.00055,0.4206676199999999
dwconv-bn-relu_prior_5VUF1Q.pt,14,176,176,7,1,1.7248,0.0088,0.14590710000000004
dwconv-bn-relu_prior_TVYBNH.pt,28,86,86,5,1,1.753024,0.002236,0.15452423999999995
dwconv-bn-relu_prior_AJNTQQ.pt,14,179,179,7,1,1.7542,0.00895,0.13422282000000002
dwconv-bn-relu_prior_46TJ2P.pt,112,14,14,3,1,1.75616,0.00014,0.18930323999999998
dwconv-bn-relu_prior_R5YVRL.pt,112,14,14,3,1,1.75616,0.00014,0.19478938000000007
dwconv-bn-relu_prior_YOSOKZ.pt,56,56,56,3,1,1.75616,0.00056,0.18200796
dwconv-bn-relu_prior_SWFIDX.pt,28,87,87,5,1,1.773408,0.002262,0.16152576
dwconv-bn-relu_prior_C10DEX.pt,28,87,87,5,1,1.773408,0.002262,0.16421008
dwconv-bn-relu_prior_AZA2BR.pt,56,22,22,5,1,1.793792,0.000572,0.16589350000000003
dwconv-bn-relu_prior_A9H5OY.pt,28,88,88,5,1,1.793792,0.002288,0.14814109999999997
dwconv-bn-relu_prior_R7YW51.pt,28,88,88,5,1,1.793792,0.002288,0.16218644000000002
dwconv-bn-relu_prior_813JAI.pt,28,89,89,5,1,1.814176,0.002314,0.3557069200000002
dwconv-bn-relu_prior_PQ1F67.pt,28,89,89,5,1,1.814176,0.002314,0.16565022000000001
dwconv-bn-relu_prior_P2VLLX.pt,56,89,89,5,2,1.814176,0.002314,0.1865949
dwconv-bn-relu_prior_JPLDUU.pt,56,58,58,3,1,1.81888,0.00058,0.43200343999999985
dwconv-bn-relu_prior_COZHBV.pt,28,90,90,5,1,1.83456,0.00234,0.17370324
dwconv-bn-relu_prior_R5ODKM.pt,56,90,90,5,2,1.83456,0.00234,0.19248104000000002
dwconv-bn-relu_prior_QK3Q1L.pt,56,59,59,3,1,1.85024,0.00059,0.22849766000000002
dwconv-bn-relu_prior_T06S32.pt,28,91,91,5,1,1.854944,0.002366,0.16735224
dwconv-bn-relu_prior_JUB3A8.pt,28,91,91,5,1,1.854944,0.002366,0.14168948000000003
dwconv-bn-relu_prior_GTW9NK.pt,56,92,92,5,2,1.875328,0.002392,0.2024259999999999
dwconv-bn-relu_prior_OBLHQA.pt,28,92,92,5,1,1.875328,0.002392,0.17269182
dwconv-bn-relu_prior_TN67KI.pt,28,92,92,5,1,1.875328,0.002392,0.18031262
dwconv-bn-relu_prior_6C1SWI.pt,56,60,60,3,1,1.8816,0.0006,0.23308896000000004
dwconv-bn-relu_prior_CYZV2T.pt,28,240,240,3,1,1.8816,0.0024,0.19706463999999996
dwconv-bn-relu_prior_4FFD2M.pt,28,240,240,3,1,1.8816,0.0024,0.20341570000000003
dwconv-bn-relu_prior_XRXGBF.pt,28,93,93,5,1,1.895712,0.002418,0.18059932
dwconv-bn-relu_prior_7QZP9L.pt,28,242,242,3,1,1.89728,0.00242,0.21942582000000008
dwconv-bn-relu_prior_V3N0G1.pt,14,969,969,3,1,1.89924,0.00969,0.20661513999999997
dwconv-bn-relu_prior_AR5I44.pt,28,94,94,5,1,1.916096,0.002444,0.17483977999999997
dwconv-bn-relu_prior_BEMWG7.pt,28,249,249,3,1,1.95216,0.00249,0.21567469999999997
dwconv-bn-relu_prior_VSOITS.pt,28,389,389,5,2,1.982344,0.010114,0.18986348
dwconv-bn-relu_prior_61FDLH.pt,112,64,64,3,2,2.00704,0.00064,0.22136592
dwconv-bn-relu_prior_P66EU5.pt,28,256,256,3,1,2.00704,0.00256,0.19545268000000005
dwconv-bn-relu_prior_3MWO26.pt,28,257,257,3,1,2.01488,0.00257,0.21124745999999997
dwconv-bn-relu_prior_CFN5AE.pt,56,65,65,3,1,2.0384,0.00065,0.24025153999999996
dwconv-bn-relu_prior_0G49HD.pt,28,100,100,5,1,2.0384,0.0026,0.16465335999999997
dwconv-bn-relu_prior_CW0NYU.pt,28,260,260,3,1,2.0384,0.0026,0.21174584
dwconv-bn-relu_prior_EFNXUS.pt,28,101,101,5,1,2.058784,0.002626,0.16932552
dwconv-bn-relu_prior_OOGG29.pt,14,404,404,5,1,2.058784,0.010504,0.36265184
dwconv-bn-relu_prior_TS65LJ.pt,28,54,54,7,1,2.1168,0.0027,0.15487626000000002
dwconv-bn-relu_prior_Y3CKQZ.pt,28,54,54,7,1,2.1168,0.0027,0.1498694200000001
dwconv-bn-relu_prior_F8HV6R.pt,112,26,26,5,2,2.119936,0.000676,0.20190550000000002
dwconv-bn-relu_prior_W0FAS6.pt,112,17,17,3,1,2.13248,0.00017,0.21812984
dwconv-bn-relu_prior_YNE2C7.pt,28,105,105,5,1,2.14032,0.00273,0.15864264000000003
dwconv-bn-relu_prior_R4JJO3.pt,112,69,69,3,2,2.16384,0.00069,0.2740295000000001
dwconv-bn-relu_prior_THSWEB.pt,28,107,107,5,1,2.181088,0.002782,0.16231104
dwconv-bn-relu_prior_MEKXY1.pt,56,70,70,3,1,2.1952,0.0007,0.21963448000000002
dwconv-bn-relu_prior_ZQ9817.pt,14,1128,1128,3,1,2.21088,0.01128,0.18668081999999994
dwconv-bn-relu_prior_9LJH36.pt,14,1133,1133,3,1,2.22068,0.01133,0.19593201999999998
dwconv-bn-relu_prior_BQOGB6.pt,28,109,109,5,1,2.221856,0.002834,0.15752796000000002
dwconv-bn-relu_prior_BZP517.pt,56,71,71,3,1,2.22656,0.00071,0.21501238
dwconv-bn-relu_prior_CK81W1.pt,28,110,110,5,1,2.24224,0.00286,0.15563172
dwconv-bn-relu_prior_3JMYRN.pt,56,72,72,3,1,2.25792,0.00072,0.18937942
dwconv-bn-relu_prior_NT1VPB.pt,56,73,73,3,1,2.28928,0.00073,0.21656146000000004
dwconv-bn-relu_prior_WUGX8G.pt,14,234,234,7,1,2.2932,0.0117,0.14744051999999996
dwconv-bn-relu_prior_SYZQO4.pt,28,113,113,5,1,2.303392,0.002938,0.1572806400000001
dwconv-bn-relu_prior_H38MI6.pt,56,113,113,5,2,2.303392,0.002938,0.20139990000000002
dwconv-bn-relu_prior_7BU1NV.pt,56,115,115,5,2,2.34416,0.00299,0.20326249999999996
dwconv-bn-relu_prior_CQ9IA6.pt,28,60,60,7,1,2.352,0.003,0.31582528000000004
dwconv-bn-relu_prior_5MKXO0.pt,56,76,76,3,1,2.38336,0.00076,0.22700341999999993
dwconv-bn-relu_prior_8O27J0.pt,28,117,117,5,1,2.384928,0.003042,0.16364344000000003
dwconv-bn-relu_prior_IN4H36.pt,14,470,470,5,1,2.39512,0.01222,0.1530425
dwconv-bn-relu_prior_J90LFM.pt,14,472,472,5,1,2.405312,0.012272,0.15333119999999997
dwconv-bn-relu_prior_PPZQZH.pt,56,77,77,3,1,2.41472,0.00077,0.23210455999999996
dwconv-bn-relu_prior_YP7VN1.pt,14,249,249,7,1,2.4402,0.01245,0.15301364
dwconv-bn-relu_prior_MIWHUR.pt,56,30,30,5,1,2.44608,0.00078,0.17561779999999996
dwconv-bn-relu_prior_021MH8.pt,28,120,120,5,1,2.44608,0.00312,0.16206968
dwconv-bn-relu_prior_R5KYKE.pt,14,480,480,5,1,2.44608,0.01248,0.16345824
dwconv-bn-relu_prior_A6WNXE.pt,14,481,481,5,1,2.451176,0.012506,0.14287594
dwconv-bn-relu_prior_AFVKRD.pt,14,482,482,5,1,2.456272,0.012532,0.16593408
dwconv-bn-relu_prior_0SC3YV.pt,14,485,485,5,1,2.47156,0.01261,0.36114492
dwconv-bn-relu_prior_HE3KDT.pt,14,487,487,5,1,2.481752,0.012662,0.16646557999999995
dwconv-bn-relu_prior_4AN1NM.pt,14,488,488,5,1,2.486848,0.012688,0.16076128000000003
dwconv-bn-relu_prior_1E0O9Z.pt,28,123,123,5,1,2.507232,0.003198,0.16647275999999997
dwconv-bn-relu_prior_OU8EQX.pt,28,123,123,5,1,2.507232,0.003198,0.16795374000000007
dwconv-bn-relu_prior_YXXNOB.pt,112,20,20,3,1,2.5088,0.0002,0.21982275999999998
dwconv-bn-relu_prior_PW9C9O.pt,14,502,502,5,1,2.558192,0.013052,0.16274055999999998
dwconv-bn-relu_prior_UJEV50.pt,14,507,507,5,1,2.583672,0.013182,0.161081
dwconv-bn-relu_prior_RB0GD6.pt,28,66,66,7,1,2.5872,0.0033,0.16603662
dwconv-bn-relu_prior_Q8VQAN.pt,14,508,508,5,1,2.588768,0.013208,0.16755874
dwconv-bn-relu_prior_W6Y200.pt,56,83,83,3,1,2.60288,0.00083,0.24262905999999995
dwconv-bn-relu_prior_HJM0PW.pt,14,520,520,5,1,2.64992,0.01352,0.15160822000000002
dwconv-bn-relu_prior_KQANCU.pt,56,85,85,3,1,2.6656,0.00085,0.24299672
dwconv-bn-relu_prior_KLSU6D.pt,56,85,85,3,1,2.6656,0.00085,0.25259214
dwconv-bn-relu_prior_YSMIIM.pt,56,86,86,3,1,2.69696,0.00086,0.24219478
dwconv-bn-relu_prior_KRT3QD.pt,56,86,86,3,1,2.69696,0.00086,0.24056323999999996
dwconv-bn-relu_prior_469472.pt,56,86,86,3,1,2.69696,0.00086,0.246159
dwconv-bn-relu_prior_6TZ1CW.pt,56,86,86,3,1,2.69696,0.00086,0.25913867999999995
dwconv-bn-relu_prior_3CR0GO.pt,56,87,87,3,1,2.72832,0.00087,0.24860549999999992
dwconv-bn-relu_prior_K29IA4.pt,56,87,87,3,1,2.72832,0.00087,0.26048346
dwconv-bn-relu_prior_2E1KAQ.pt,112,22,22,3,1,2.75968,0.00022,0.24627654000000004
dwconv-bn-relu_prior_Z6THG2.pt,112,22,22,3,1,2.75968,0.00022,0.25335584000000005
dwconv-bn-relu_prior_F6COG4.pt,56,88,88,3,1,2.75968,0.00088,0.22242768
dwconv-bn-relu_prior_GOKML4.pt,14,561,561,5,1,2.858856,0.014586,0.17281547999999997
dwconv-bn-relu_prior_OZD76H.pt,28,73,73,7,1,2.8616,0.00365,0.1739656
dwconv-bn-relu_prior_4O082G.pt,112,23,23,3,1,2.88512,0.00023,0.24988278000000005
dwconv-bn-relu_prior_ENXGHE.pt,28,74,74,7,1,2.9008,0.0037,0.17171374
dwconv-bn-relu_prior_VYIMK5.pt,28,74,74,7,1,2.9008,0.0037,0.17430930000000003
dwconv-bn-relu_prior_LVKYKO.pt,56,93,93,3,1,2.91648,0.00093,0.24360237999999995
dwconv-bn-relu_prior_HLUO8Z.pt,28,75,75,7,1,2.94,0.00375,0.15825722000000003
dwconv-bn-relu_prior_K2W0JT.pt,28,580,580,5,2,2.95568,0.01508,0.19983650000000006
dwconv-bn-relu_prior_PB5RUI.pt,112,19,19,7,2,2.9792,0.00095,0.20559075999999998
dwconv-bn-relu_prior_R7ZT3J.pt,28,147,147,5,1,2.996448,0.003822,0.17783194000000002
dwconv-bn-relu_prior_EFFWPG.pt,28,389,389,3,1,3.04976,0.00389,0.21944497999999996
dwconv-bn-relu_prior_X4M8UX.pt,28,395,395,3,1,3.0968,0.00395,0.22967130000000005
dwconv-bn-relu_prior_9F8K1U.pt,28,79,79,7,1,3.0968,0.00395,0.17947601999999996
dwconv-bn-relu_prior_YKSQCS.pt,28,152,152,5,1,3.098368,0.003952,0.2180195
dwconv-bn-relu_prior_ULKXYN.pt,28,80,80,7,1,3.136,0.004,0.15810368
dwconv-bn-relu_prior_R0WJOP.pt,56,154,154,5,2,3.139136,0.004004,0.21533457999999991
dwconv-bn-relu_prior_YHB7BD.pt,28,402,402,3,1,3.15168,0.00402,0.21867281999999996
dwconv-bn-relu_prior_3RM6IE.pt,28,155,155,5,1,3.15952,0.00403,0.1687671
dwconv-bn-relu_prior_7CMX3H.pt,28,155,155,5,1,3.15952,0.00403,0.17086790000000002
dwconv-bn-relu_prior_601MNS.pt,56,101,101,3,1,3.16736,0.00101,0.24606213999999993
dwconv-bn-relu_prior_QG1B7Y.pt,56,39,39,5,1,3.179904,0.001014,0.45180048000000006
dwconv-bn-relu_prior_9JUJYS.pt,28,156,156,5,1,3.179904,0.004056,0.29902702
dwconv-bn-relu_prior_81JRJT.pt,28,157,157,5,1,3.200288,0.004082,0.46823896000000004
dwconv-bn-relu_prior_BAWBDF.pt,56,103,103,3,1,3.23008,0.00103,0.2540432200000001
dwconv-bn-relu_prior_HMONWC.pt,28,159,159,5,1,3.241056,0.004134,0.18453592
dwconv-bn-relu_prior_G8Q6H8.pt,56,40,40,5,1,3.26144,0.00104,0.14929359999999997
dwconv-bn-relu_prior_M1JD7B.pt,28,161,161,5,1,3.281824,0.004186,0.19109697999999997
dwconv-bn-relu_prior_3EHN0U.pt,28,161,161,5,1,3.281824,0.004186,0.19725952000000002
dwconv-bn-relu_prior_1JKM38.pt,28,163,163,5,1,3.322592,0.004238,0.48736376
dwconv-bn-relu_prior_937SVC.pt,28,164,164,5,1,3.342976,0.004264,0.19861184
dwconv-bn-relu_prior_BSVPK5.pt,112,107,107,3,2,3.35552,0.00107,0.64820126
dwconv-bn-relu_prior_3BF1R1.pt,28,165,165,5,1,3.36336,0.00429,0.20339317999999998
dwconv-bn-relu_prior_LRESNN.pt,28,86,86,7,1,3.3712,0.0043,0.26211204000000005
dwconv-bn-relu_prior_FUDCXC.pt,56,108,108,3,1,3.38688,0.00108,0.3099239200000001
dwconv-bn-relu_prior_VPK6MM.pt,28,167,167,5,1,3.404128,0.004342,0.19802092
dwconv-bn-relu_prior_11HJYB.pt,28,167,167,5,1,3.404128,0.004342,0.20097658
dwconv-bn-relu_prior_T19KHN.pt,56,42,42,5,1,3.424512,0.001092,0.2047786
dwconv-bn-relu_prior_LLP88H.pt,28,168,168,5,1,3.424512,0.004368,0.1786522
dwconv-bn-relu_prior_VJ6ZRV.pt,56,110,110,3,1,3.4496,0.0011,0.26155465999999994
dwconv-bn-relu_prior_NVRLV0.pt,56,110,110,3,1,3.4496,0.0011,0.2690398
dwconv-bn-relu_prior_WVR2LA.pt,56,22,22,7,1,3.4496,0.0011,0.19919970000000004
dwconv-bn-relu_prior_UXQ5QK.pt,28,88,88,7,1,3.4496,0.0044,0.1663702
dwconv-bn-relu_prior_2STSRL.pt,28,170,170,5,1,3.46528,0.00442,0.19461114000000002
dwconv-bn-relu_prior_BT49FH.pt,28,170,170,5,1,3.46528,0.00442,0.18719580000000005
dwconv-bn-relu_prior_0KASOY.pt,56,43,43,5,1,3.506048,0.001118,0.3712417999999999
dwconv-bn-relu_prior_8BBUHW.pt,56,43,43,5,1,3.506048,0.001118,0.24798521999999998
dwconv-bn-relu_prior_MYGZ30.pt,14,689,689,5,1,3.511144,0.017914,0.3361715199999999
dwconv-bn-relu_prior_QX4QQB.pt,28,173,173,5,1,3.526432,0.004498,0.28382076000000006
dwconv-bn-relu_prior_4WLOUO.pt,28,90,90,7,1,3.528,0.0045,0.15561069999999996
